family,sequence,arm,stride,config_authority,config_sha256,shared_semantic_sha256,source_heads,run_ids,repetitions,ate_rmse_m_mean,ate_rmse_m_std,ate_rmse_m_median,ate_rmse_m_min,ate_rmse_m_max,est_wall_s_mean,est_wall_s_std,est_wall_s_median,est_wall_s_min,est_wall_s_max,est_cpu_s_mean,est_cpu_s_std,est_cpu_s_median,est_cpu_s_min,est_cpu_s_max,offline_wall_s_mean,offline_wall_s_std,offline_wall_s_median,offline_wall_s_min,offline_wall_s_max,peak_pss_mib_mean,peak_pss_mib_std,peak_pss_mib_median,peak_pss_mib_min,peak_pss_mib_max,final_pss_mib_mean,final_pss_mib_std,final_pss_mib_median,final_pss_mib_min,final_pss_mib_max,peak_uss_mib_mean,peak_uss_mib_std,peak_uss_mib_median,peak_uss_mib_min,peak_uss_mib_max,final_uss_mib_mean,final_uss_mib_std,final_uss_mib_median,final_uss_mib_min,final_uss_mib_max,rows,backend_rejected,visual_calls,visual_commits,final_validity
NTU,nya_03,N-LIO,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,P15-nya_03-N-LIO-r1;P15-nya_03-N-LIO-r2;P15-nya_03-N-LIO-r3,3,0.028883185208,0.0,0.028883185208,0.028883185208,0.028883185208,37.198804415333306,4.9719280264456485,38.822069427999914,30.462320816000034,42.312023001999975,150.34233159400006,19.88446597285184,156.6208871200001,123.46441895200047,170.9416887099996,41.10986666666667,5.479792293103412,42.9441,33.6721,46.7134,627.560546875,1.408270394688922,627.423828125,625.908203125,629.349609375,627.560546875,1.408270394688922,627.423828125,625.908203125,629.349609375,624.63671875,1.4928213640620234,624.60546875,622.82421875,626.48046875,624.63671875,1.4928213640620234,624.60546875,622.82421875,626.48046875,4092;4092;4092,0;0;0,0;0;0,0;0;0,VALID_3_REPS
NTU,nya_03,P-LIO,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,P15-nya_03-P-LIO-r1;P15-nya_03-P-LIO-r2;P15-nya_03-P-LIO-r3,3,0.02575712856,0.0,0.02575712856,0.02575712856,0.02575712856,26.786831535333356,3.787457853625714,27.954662187000004,21.675843847999992,30.72998857100007,100.99080497366651,13.755822297953774,105.89573913299968,82.23526498399985,114.841410804,33.00213333333333,2.5330288224881206,32.8653,29.9705,36.1706,260.7945963541667,18.092428864492714,272.669921875,235.2294921875,274.484375,260.1357421875,17.61150261730934,272.5078125,235.2294921875,272.669921875,258.3203125,17.36526941302983,269.58984375,233.7890625,271.58203125,257.6848958333333,16.89694221517234,269.58984375,233.7890625,269.67578125,4088;4088;4088,0;0;0,0;0;0,0;0;0,VALID_3_REPS
NTU,nya_03,N-LIVO-STRIDE,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,P15-nya_03-N-LIVO-r1;P15-nya_03-N-LIVO-r2;P15-nya_03-N-LIVO-r3,3,0.03333704204033333,7.284304710670102e-06,0.033331916403,0.033331866156,0.033347343562,75.02299623666649,11.582469853647739,76.40665572599968,60.19629731399999,88.4660356699998,275.3187856586669,43.29100265453615,282.764283617,218.9691444440004,324.22292891500035,83.29213333333334,14.96559856589624,83.3364,64.941,101.599,2308.3854166666665,24.542142296733505,2318.8408203125,2274.49609375,2331.8193359375,2308.3854166666665,24.542142296733505,2318.8408203125,2274.49609375,2331.8193359375,2305.9036458333335,23.865193233081108,2315.765625,2273.01953125,2328.92578125,2305.9036458333335,23.865193233081108,2315.765625,2273.01953125,2328.92578125,4090;4090;4090,0;0;0,4091;4091;4091,4089;4089;4089,VALID_3_REPS
NTU,nya_03,P-LIVO-STRIDE,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,P15-nya_03-P-LIVO-r1;P15-nya_03-P-LIVO-r2;P15-nya_03-P-LIVO-r3,3,0.03192364933966667,2.09542362743942e-05,0.031920364763,0.031899786164,0.031950797092,58.86911264800007,9.091254825853952,62.92053889900011,46.276194098999945,67.41060494600015,213.586349258333,31.141975935568112,225.99210837700002,170.78692815099987,243.9800112469991,63.9899,9.74612167206354,68.5877,50.4382,72.9438,2104.7867838541665,2.8796973439121554,2105.0498046875,2101.1357421875,2108.1748046875,2104.2386067708335,3.591168022502152,2105.0498046875,2099.4912109375,2108.1748046875,2101.8059895833335,3.031787453248553,2102.12109375,2097.9453125,2105.3515625,2101.28125,3.7140461212126583,2102.12109375,2096.37109375,2105.3515625,4086;4086;4086,1;1;1,4086;4086;4086,4084;4084;4084,VALID_3_REPS
NTU,sbs_01,N-LIO,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,P15-sbs_01-N-LIO-r1;P15-sbs_01-N-LIO-r2;P15-sbs_01-N-LIO-r3,3,0.0277659364,0.0,0.0277659364,0.0277659364,0.0277659364,34.43359882400001,5.345215283540224,37.80176594800003,26.88874932999998,38.61028119400002,137.01405566566672,20.052326322174967,150.7235988320001,108.66091191100021,151.65765625399985,39.72063333333333,7.151186898845688,42.0289,30.0393,47.0937,1828.4127604166667,1.6212212733267262,1827.90625,1826.7294921875,1830.6025390625,1828.2473958333333,1.7999320005594412,1827.90625,1826.2333984375,1830.6025390625,1825.4765625,1.6916392858134064,1825.12109375,1823.60546875,1827.703125,1825.3346354166667,1.8528485702927167,1825.12109375,1823.1796875,1827.703125,3540;3540;3540,0;0;0,0;0;0,0;0;0,VALID_3_REPS
NTU,sbs_01,P-LIO,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,P15-sbs_01-P-LIO-r1;P15-sbs_01-P-LIO-r2;P15-sbs_01-P-LIO-r3,3,0.025729330675,0.0,0.025729330675,0.025729330675,0.025729330675,23.961580546666646,3.6813260285509877,24.892285879000013,19.06017302499996,27.932282735999966,90.35615508866681,13.693320025667063,94.3029362410001,71.96394272499994,104.80158630000038,27.8357,4.208527783758434,28.8611,22.2457,32.4003,282.4303385416667,1.235162883249855,282.4775390625,280.89453125,283.9189453125,281.0514322916667,0.8255353378802656,280.8681640625,280.14453125,282.1416015625,279.4114583333333,1.3156635567720403,279.5703125,277.7265625,280.9375,278.1028645833333,0.8928855479732629,278.03125,277.046875,279.23046875,3536;3536;3536,0;0;0,0;0;0,0;0;0,VALID_3_REPS
NTU,sbs_01,N-LIVO-STRIDE,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,P15-sbs_01-N-LIVO-r1;P15-sbs_01-N-LIVO-r2;P15-sbs_01-N-LIVO-r3,3,0.028969445734,4.584171588897735e-05,0.028938280152,0.028935797191,0.029034259859,61.12733864300001,8.8033567320768,63.64541644300006,49.30927053699989,70.42732894900008,222.2209225453327,34.46669558157708,233.36628032899898,175.55365269099931,257.74283461599987,66.73206666666667,9.68026744029087,69.0872,53.8754,77.2336,3379.1022135416665,1.40365028734509,3378.8447265625,3377.5263671875,3380.935546875,3379.1022135416665,1.40365028734509,3378.8447265625,3377.5263671875,3380.935546875,3376.59765625,1.5491749526293557,3377.33984375,3374.44140625,3378.01171875,3376.59765625,1.5491749526293557,3377.33984375,3374.44140625,3378.01171875,3538;3538;3538,0;0;0,3538;3538;3538,3537;3537;3537,VALID_3_REPS
NTU,sbs_01,P-LIVO-STRIDE,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,P15-sbs_01-P-LIVO-r1;P15-sbs_01-P-LIVO-r2;P15-sbs_01-P-LIVO-r3,3,0.029509390520333335,2.84334747978882e-09,0.029509392195,0.029509386517,0.029509392849,50.62217764366673,7.555613163276504,53.9555728329999,40.16359215200023,57.74736794600006,175.40762540899988,25.86301430458929,186.56224027799928,139.6637107949994,199.99692515400096,54.9468,8.160608924992465,58.3888,43.686,62.7656,1866.9697265625,5.251035497361988,1864.7412109375,1861.94921875,1874.21875,1866.9697265625,5.251035497361988,1864.7412109375,1861.94921875,1874.21875,1864.5872395833333,5.074612500493504,1863.28125,1859.12890625,1871.3515625,1864.5872395833333,5.074612500493504,1863.28125,1859.12890625,1871.3515625,3534;3534;3534,0;0;0,3534;3534;3534,3532;3532;3532,VALID_3_REPS
NTU,sbs_02,N-LIO,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,P15-sbs_02-N-LIO-r1;P15-sbs_02-N-LIO-r2;P15-sbs_02-N-LIO-r3,3,0.026968429626,0.0,0.026968429626,0.026968429626,0.026968429626,41.782725508666644,12.386176082538512,38.30630001300003,28.652788194999925,58.38908831799996,166.06218556066705,46.44948243306554,153.85914411400037,116.26517354800006,228.06223902000067,47.97506666666667,15.841961512458685,42.4743,31.917,69.5339,1787.8180338541667,0.9326904126103592,1787.1845703125,1787.1328125,1789.13671875,1786.7841796875,1.6703446178482673,1785.79296875,1785.4228515625,1789.13671875,1784.8997395833333,0.9716351386528436,1784.4453125,1784.00390625,1786.25,1783.9127604166667,1.6898383121027725,1783.17578125,1782.3125,1786.25,3729;3729;3729,0;0;0,0;0;0,0;0;0,VALID_3_REPS
NTU,sbs_02,P-LIO,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,P15-sbs_02-P-LIO-r1;P15-sbs_02-P-LIO-r2;P15-sbs_02-P-LIO-r3,3,0.024137094563,0.0,0.024137094563,0.024137094563,0.024137094563,24.91761807566662,3.8619041214301792,25.855050397000003,19.789248424999975,29.10855540499988,93.82054283333365,14.629025334218356,97.76676758400048,74.25956373099999,109.43529718500046,29.026266666666668,4.3920737048561564,30.3681,23.1032,33.6075,283.9560546875,0.5765811134924539,284.2333984375,283.1533203125,284.4814453125,283.5537109375,0.6580514553864294,283.1533203125,283.0263671875,284.4814453125,280.9322916666667,0.5585193836472663,281.0546875,280.1953125,281.546875,280.5533854166667,0.711569182890835,280.1953125,279.91796875,281.546875,3725;3725;3725,0;0;0,0;0;0,0;0;0,VALID_3_REPS
NTU,sbs_02,N-LIVO-STRIDE,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,P15-sbs_02-N-LIVO-r1;P15-sbs_02-N-LIVO-r2;P15-sbs_02-N-LIVO-r3,3,0.028705831946333332,1.8302242500955594e-05,0.02871816332,0.028679958113,0.028719374406,69.31925079800001,8.501024966297859,73.30278315499982,57.50405646599989,77.15091277300036,246.80344119733334,33.08439438354722,262.94845043099934,200.69976863600033,276.7621045250004,74.8595,9.44897489995608,78.995,61.7873,83.7962,3475.8424479166665,2.3890055349491752,3477.099609375,3472.498046875,3477.9296875,3475.8424479166665,2.3890055349491752,3477.099609375,3472.498046875,3477.9296875,3472.8450520833335,2.488479177872822,3474.16796875,3469.359375,3475.0078125,3472.8450520833335,2.488479177872822,3474.16796875,3469.359375,3475.0078125,3728;3728;3728,0;0;0,3728;3728;3728,3727;3727;3727,VALID_3_REPS
NTU,sbs_02,P-LIVO-STRIDE,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,P15-sbs_02-P-LIVO-r1;P15-sbs_02-P-LIVO-r2;P15-sbs_02-P-LIVO-r3,3,0.028533867426,6.501818166235642e-06,0.028538462468,0.028524672467,0.028538467343,56.83482778266668,9.61621184112596,58.48136029899999,44.32079622600012,67.70232682299992,197.1137852413334,33.249172824594304,204.41963774899898,153.23363400700032,233.68808396800094,62.5324,8.600934775166401,63.0818,51.7345,72.7809,1979.5452473958333,3.0569771859992585,1977.630859375,1977.1455078125,1983.859375,1979.4501953125,2.9228488978611584,1977.630859375,1977.1455078125,1983.57421875,1976.5377604166667,3.0716827501444097,1974.50390625,1974.23046875,1980.87890625,1976.4661458333333,2.97047361788317,1974.50390625,1974.23046875,1980.6640625,3724;3724;3724,0;0;0,3724;3724;3724,3722;3722;3722,VALID_3_REPS
NTU,sbs_03,N-LIO,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,P15-sbs_03-N-LIO-r1;P15-sbs_03-N-LIO-r2;P15-sbs_03-N-LIO-r3,3,0.033383139769,0.0,0.033383139769,0.033383139769,0.033383139769,33.0967015023333,4.1400552428640545,30.43659770400003,29.909788495999912,38.94371830699997,133.55659105400005,16.164950201280938,123.32617297099969,120.96693263200018,156.3766675590003,36.90886666666667,4.467765795363745,33.9449,33.5584,43.2233,1787.8017578125,1.0799795224167532,1788.224609375,1786.3193359375,1788.861328125,1787.8017578125,1.0799795224167532,1788.224609375,1786.3193359375,1788.861328125,1785.390625,1.6639555178834533,1785.32421875,1783.38671875,1787.4609375,1785.390625,1.6639555178834533,1785.32421875,1783.38671875,1787.4609375,3891;3891;3891,0;0;0,0;0;0,0;0;0,VALID_3_REPS
NTU,sbs_03,P-LIO,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,P15-sbs_03-P-LIO-r1;P15-sbs_03-P-LIO-r2;P15-sbs_03-P-LIO-r3,3,0.025554175775,0.0,0.025554175775,0.025554175775,0.025554175775,24.790498697666667,4.424269403197476,22.32387880700002,21.044041643999957,31.00357564200002,93.2867343436668,16.49519701212959,84.06466112400028,79.34103872900035,116.45450317799975,28.903366666666667,5.256886417093509,25.8934,24.5213,36.2954,306.5843098958333,0.8783245808637606,306.84765625,305.4013671875,307.50390625,305.5621744791667,0.40997975906816986,305.4013671875,305.16015625,306.125,303.58984375,0.857247603540565,303.83984375,302.4375,304.4921875,302.6145833333333,0.41483974482791414,302.4375,302.21875,303.1875,3887;3887;3887,0;0;0,0;0;0,0;0;0,VALID_3_REPS
NTU,sbs_03,N-LIVO-STRIDE,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,P15-sbs_03-N-LIVO-r1;P15-sbs_03-N-LIVO-r2;P15-sbs_03-N-LIVO-r3,3,0.03116380191066667,1.223072150058381e-05,0.031160892349,0.031150490627,0.031180022756,66.70733335066666,8.67446642913723,71.71441875199973,54.505008583000105,73.90257271700014,239.79411373666693,33.83169265314818,258.80989998900003,192.26418691200124,268.30825430899955,74.03273333333334,10.86428013456125,78.2853,59.1203,84.6926,3496.4895833333335,22.797273535495304,3511.8955078125,3464.259765625,3513.3134765625,3496.4895833333335,22.797273535495304,3511.8955078125,3464.259765625,3513.3134765625,3494.1002604166665,22.01020676403995,3508.93359375,3462.984375,3510.3828125,3494.1002604166665,22.01020676403995,3508.93359375,3462.984375,3510.3828125,3889;3889;3889,0;0;0,3890;3890;3890,3888;3888;3888,VALID_3_REPS
NTU,sbs_03,P-LIVO-STRIDE,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,P15-sbs_03-P-LIVO-r1;P15-sbs_03-P-LIVO-r2;P15-sbs_03-P-LIVO-r3,3,0.028207537685,2.8437145706218692e-05,0.028222274762,0.028167763579,0.028232574714,52.519498879333305,7.112996249992707,50.16648002099971,45.22608799200005,62.165928625000156,181.76142718533322,24.099366496292056,173.24531034300014,157.44019216299935,214.59877905000013,56.80853333333334,7.555262919022447,54.2953,49.0715,67.0588,2056.7347005208335,2.979963822852823,2056.9365234375,2052.98828125,2060.279296875,2056.7347005208335,2.979963822852823,2056.9365234375,2052.98828125,2060.279296875,2053.8059895833335,3.0101711080645215,2053.98046875,2050.03515625,2057.40234375,2053.8059895833335,3.0101711080645215,2053.98046875,2050.03515625,2057.40234375,3885;3885;3885,0;0;0,3885;3885;3885,3883;3883;3883,VALID_3_REPS
OXFORD,Church_05,N-LIO,1,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,P22-Church_05-N-LIO-r1-retry_cpu_affinity;P22-Church_05-N-LIO-r2-retry_cpu_affinity;P22-Church_05-N-LIO-r3-retry_cpu_affinity,3,0.1678,0.0,0.1678,0.1678,0.1678,111.577683916,2.954499342657395,111.58307585500023,107.95648304199999,115.19349285099979,377.8640560803333,9.376320865086562,378.3063534799989,366.1656965169991,389.1201182440018,127.80999999999999,3.3482085757411597,127.445,123.904,132.081,975.5546875,1.0710289406640274,975.1845703125,974.4677734375,977.01171875,975.4895833333334,0.9827830310386662,975.1845703125,974.4677734375,976.81640625,972.7994791666666,1.6970167525071551,971.90234375,971.3203125,975.17578125,972.7578125,1.6386924381655765,971.90234375,971.3203125,975.05078125,8005;8005;8005,0;0;0,0;0;0,0;0;0,VALID_3_REPS
OXFORD,Church_05,P-LIO,1,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,P22-Church_05-P-LIO-r1-retry_cpu_affinity;P22-Church_05-P-LIO-r2-retry_cpu_affinity;P22-Church_05-P-LIO-r3-retry_cpu_affinity,3,0.244,0.0,0.244,0.244,0.244,109.9790140066666,4.3427721472524095,107.44054220200016,106.40504585000002,116.09145396799961,380.4756772336665,14.49337275877149,372.2917387529999,368.2933064230009,400.84198652499873,127.82466666666667,4.957542827741272,124.902,123.767,134.805,803.5693359375,0.06800035932857344,803.5771484375,803.482421875,803.6484375,799.5322265625,0.057426525109332646,799.5341796875,799.4609375,799.6015625,800.7799479166666,0.6863473805439297,800.32421875,800.265625,801.75,796.8059895833334,0.6873248869472237,796.3515625,796.2890625,797.77734375,8001;8001;8001,0;0;0,0;0;0,0;0;0,VALID_3_REPS
OXFORD,Church_05,N-LIVO-STRIDE,1,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,P22-Church_05-N-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Church_05-N-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Church_05-N-LIVO-STRIDE-r3-retry_cpu_affinity,3,0.14293333333333333,0.0024458581770458866,0.1438,0.1396,0.1454,125.90937998599979,0.6469313527309343,126.06076811199964,125.05228238499974,126.61508946099998,321.9967125033332,2.0288429694617003,322.35404902499846,319.3525749870008,324.2835134980003,182.987,0.5843269632662794,183.004,182.263,183.694,8046.028971354167,13.627331743190902,8040.1572265625,8033.068359375,8064.861328125,8044.709309895833,14.30680305860339,8036.1982421875,8033.068359375,8064.861328125,8042.83984375,13.605733986612156,8036.87890625,8029.9765625,8061.6640625,8041.53515625,14.285472955027709,8032.96484375,8029.9765625,8061.6640625,3959;3959;3959,0;0;0,3960;3960;3960,3959;3959;3959,VALID_3_REPS
OXFORD,Church_05,P-LIVO-STRIDE,1,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,P22-Church_05-P-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Church_05-P-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Church_05-P-LIVO-STRIDE-r3-retry_cpu_affinity,3,0.22993333333333332,0.00368178700572909,0.2296,0.2256,0.2346,248.24985053266644,11.982885264238547,241.765377821001,237.93303016899952,265.05114360799877,549.6720697069982,34.879779572376556,531.4247369900033,519.1072658119972,598.4842063189941,310.07,17.106095541258576,300.753,295.394,334.063,8080.0009765625,5.102417294450161,8076.423828125,8076.3623046875,8087.216796875,8080.0009765625,5.102417294450161,8076.423828125,8076.3623046875,8087.216796875,8077.4140625,4.711945804890923,8075.046875,8073.203125,8083.9921875,8077.4140625,4.711945804890923,8075.046875,8073.203125,8083.9921875,3956;3956;3956,0;0;0,3956;3956;3956,3953;3954;3954,VALID_3_REPS
OXFORD,College_03,N-LIO,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,P22-College_03-N-LIO-r1-retry_cpu_affinity;P22-College_03-N-LIO-r2-retry_cpu_affinity;P22-College_03-N-LIO-r3-retry_cpu_affinity,3,0.0481,0.0,0.0481,0.0481,0.0481,55.13910578599999,0.3388299088543807,55.26512166199991,54.67572482200004,55.476470874,139.73545169833324,1.2909758025668834,139.8483275399994,138.10092250400047,141.25710505099988,69.01633333333334,1.1341468638976566,69.1718,67.5561,70.3211,578.5071614583334,1.3461448757631962,577.8671875,577.2744140625,580.3798828125,573.3723958333334,2.491410355159003,571.908203125,571.3291015625,576.8798828125,575.2786458333334,1.3187526741020807,574.7421875,574.0,577.09375,570.20703125,2.4614727427194967,568.83203125,568.125,573.6640625,2865;2865;2865,0;0;0,0;0;0,0;0;0,VALID_3_REPS
OXFORD,College_03,P-LIO,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,P22-College_03-P-LIO-r1-retry_cpu_affinity;P22-College_03-P-LIO-r2-retry_cpu_affinity;P22-College_03-P-LIO-r3-retry_cpu_affinity,3,0.0748,0.0,0.0748,0.0748,0.0748,51.55477839100007,0.5212676912309867,51.368613524,51.03013354600007,52.26558810300014,174.37595561133327,2.3809131576574414,173.4242980569998,172.054664062,177.64890471500001,63.17026666666666,0.564864386871358,62.9277,62.6324,63.9507,625.8912760416666,1.8023115245133876,627.12890625,623.3427734375,627.2021484375,621.9866536458334,0.9590968531995475,621.3310546875,621.2861328125,623.3427734375,622.6614583333334,1.790802503260972,623.91796875,620.12890625,623.9375,618.7955729166666,0.9428575935014067,618.140625,618.1171875,620.12890625,2861;2861;2861,0;0;0,0;0;0,0;0;0,VALID_3_REPS
