dataset,sequence,arm,fej,stride,config_authority,config_sha256,shared_semantic_sha256,source_head,n_valid_runs,n_supplemental_runs,stability_status,ate_rmse_m_mean,ate_rmse_m_std,ate_rmse_m_median,ate_rmse_m_min,ate_rmse_m_max,estimator_wall_s_mean,estimator_wall_s_std,estimator_cpu_s_mean,estimator_cpu_s_std,offline_wall_s_mean,offline_wall_s_std,peak_pss_mib_mean,peak_pss_mib_std,final_pss_mib_mean,final_pss_mib_std,peak_uss_mib_mean,peak_uss_mib_std,final_uss_mib_mean,final_uss_mib_std,backend_rejected,visual_calls,visual_commits,fej_anchor_counters,final_validity,source_historical_new_artifact,source_artifact_ids,stable_window_mean,stable_window_median,stable_window_range
NTU,nya_03,N-LIO,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,3,0,PROMPT22_CANONICAL,0.028883185208,0.0,0.028883185208,0.028883185208,0.028883185208,37.198804415333306,4.9719280264456485,150.34233159400006,19.88446597285184,41.10986666666667,5.479792293103412,627.560546875,1.408270394688922,627.560546875,1.408270394688922,624.63671875,1.4928213640620234,624.63671875,1.4928213640620234,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-nya_03-N-LIO-r1;P15-nya_03-N-LIO-r2;P15-nya_03-N-LIO-r3,,,
NTU,nya_03,P-LIO,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,3,0,PROMPT22_CANONICAL,0.02575712856,0.0,0.02575712856,0.02575712856,0.02575712856,26.786831535333356,3.787457853625714,100.99080497366651,13.755822297953774,33.00213333333333,2.5330288224881206,260.7945963541667,18.092428864492714,260.1357421875,17.61150261730934,258.3203125,17.36526941302983,257.6848958333333,16.89694221517234,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-nya_03-P-LIO-r1;P15-nya_03-P-LIO-r2;P15-nya_03-P-LIO-r3,,,
NTU,nya_03,N-LIVO-STRIDE,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,3,0,PROMPT22_CANONICAL,0.03333704204033333,7.284304710670102e-06,0.033331916403,0.033331866156,0.033347343562,75.02299623666649,11.582469853647739,275.3187856586669,43.29100265453615,83.29213333333334,14.96559856589624,2308.3854166666665,24.542142296733505,2308.3854166666665,24.542142296733505,2305.9036458333335,23.865193233081108,2305.9036458333335,23.865193233081108,0;0;0,4091;4091;4091,4089;4089;4089,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-nya_03-N-LIVO-r1;P15-nya_03-N-LIVO-r2;P15-nya_03-N-LIVO-r3,,,
NTU,nya_03,P-LIVO-STRIDE,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,3,0,PROMPT22_CANONICAL,0.03192364933966667,2.09542362743942e-05,0.031920364763,0.031899786164,0.031950797092,58.86911264800007,9.091254825853952,213.586349258333,31.141975935568112,63.9899,9.74612167206354,2104.7867838541665,2.8796973439121554,2104.2386067708335,3.591168022502152,2101.8059895833335,3.031787453248553,2101.28125,3.7140461212126583,1;1;1,4086;4086;4086,4084;4084;4084,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-nya_03-P-LIVO-r1;P15-nya_03-P-LIVO-r2;P15-nya_03-P-LIVO-r3,,,
NTU,sbs_01,N-LIO,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,3,0,PROMPT22_CANONICAL,0.0277659364,0.0,0.0277659364,0.0277659364,0.0277659364,34.43359882400001,5.345215283540224,137.01405566566672,20.052326322174967,39.72063333333333,7.151186898845688,1828.4127604166667,1.6212212733267262,1828.2473958333333,1.7999320005594412,1825.4765625,1.6916392858134064,1825.3346354166667,1.8528485702927167,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_01-N-LIO-r1;P15-sbs_01-N-LIO-r2;P15-sbs_01-N-LIO-r3,,,
NTU,sbs_01,P-LIO,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,3,0,PROMPT22_CANONICAL,0.025729330675,0.0,0.025729330675,0.025729330675,0.025729330675,23.961580546666646,3.6813260285509877,90.35615508866681,13.693320025667063,27.8357,4.208527783758434,282.4303385416667,1.235162883249855,281.0514322916667,0.8255353378802656,279.4114583333333,1.3156635567720403,278.1028645833333,0.8928855479732629,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_01-P-LIO-r1;P15-sbs_01-P-LIO-r2;P15-sbs_01-P-LIO-r3,,,
NTU,sbs_01,N-LIVO-STRIDE,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,3,0,PROMPT22_CANONICAL,0.028969445734,4.584171588897735e-05,0.028938280152,0.028935797191,0.029034259859,61.12733864300001,8.8033567320768,222.2209225453327,34.46669558157708,66.73206666666667,9.68026744029087,3379.1022135416665,1.40365028734509,3379.1022135416665,1.40365028734509,3376.59765625,1.5491749526293557,3376.59765625,1.5491749526293557,0;0;0,3538;3538;3538,3537;3537;3537,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_01-N-LIVO-r1;P15-sbs_01-N-LIVO-r2;P15-sbs_01-N-LIVO-r3,,,
NTU,sbs_01,P-LIVO-STRIDE,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,3,0,PROMPT22_CANONICAL,0.029509390520333335,2.84334747978882e-09,0.029509392195,0.029509386517,0.029509392849,50.62217764366673,7.555613163276504,175.40762540899988,25.86301430458929,54.9468,8.160608924992465,1866.9697265625,5.251035497361988,1866.9697265625,5.251035497361988,1864.5872395833333,5.074612500493504,1864.5872395833333,5.074612500493504,0;0;0,3534;3534;3534,3532;3532;3532,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_01-P-LIVO-r1;P15-sbs_01-P-LIVO-r2;P15-sbs_01-P-LIVO-r3,,,
NTU,sbs_02,N-LIO,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,3,0,PROMPT22_CANONICAL,0.026968429626,0.0,0.026968429626,0.026968429626,0.026968429626,41.782725508666644,12.386176082538512,166.06218556066705,46.44948243306554,47.97506666666667,15.841961512458685,1787.8180338541667,0.9326904126103592,1786.7841796875,1.6703446178482673,1784.8997395833333,0.9716351386528436,1783.9127604166667,1.6898383121027725,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_02-N-LIO-r1;P15-sbs_02-N-LIO-r2;P15-sbs_02-N-LIO-r3,,,
NTU,sbs_02,P-LIO,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,3,0,PROMPT22_CANONICAL,0.024137094563,0.0,0.024137094563,0.024137094563,0.024137094563,24.91761807566662,3.8619041214301792,93.82054283333365,14.629025334218356,29.026266666666668,4.3920737048561564,283.9560546875,0.5765811134924539,283.5537109375,0.6580514553864294,280.9322916666667,0.5585193836472663,280.5533854166667,0.711569182890835,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_02-P-LIO-r1;P15-sbs_02-P-LIO-r2;P15-sbs_02-P-LIO-r3,,,
NTU,sbs_02,N-LIVO-STRIDE,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,3,0,PROMPT22_CANONICAL,0.028705831946333332,1.8302242500955594e-05,0.02871816332,0.028679958113,0.028719374406,69.31925079800001,8.501024966297859,246.80344119733334,33.08439438354722,74.8595,9.44897489995608,3475.8424479166665,2.3890055349491752,3475.8424479166665,2.3890055349491752,3472.8450520833335,2.488479177872822,3472.8450520833335,2.488479177872822,0;0;0,3728;3728;3728,3727;3727;3727,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_02-N-LIVO-r1;P15-sbs_02-N-LIVO-r2;P15-sbs_02-N-LIVO-r3,,,
NTU,sbs_02,P-LIVO-STRIDE,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,3,0,PROMPT22_CANONICAL,0.028533867426,6.501818166235642e-06,0.028538462468,0.028524672467,0.028538467343,56.83482778266668,9.61621184112596,197.1137852413334,33.249172824594304,62.5324,8.600934775166401,1979.5452473958333,3.0569771859992585,1979.4501953125,2.9228488978611584,1976.5377604166667,3.0716827501444097,1976.4661458333333,2.97047361788317,0;0;0,3724;3724;3724,3722;3722;3722,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_02-P-LIVO-r1;P15-sbs_02-P-LIVO-r2;P15-sbs_02-P-LIVO-r3,,,
NTU,sbs_03,N-LIO,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,0f4881acffd3a6958b1bf67ae07363a84b563d1a,3,0,PROMPT22_CANONICAL,0.033383139769,0.0,0.033383139769,0.033383139769,0.033383139769,33.0967015023333,4.1400552428640545,133.55659105400005,16.164950201280938,36.90886666666667,4.467765795363745,1787.8017578125,1.0799795224167532,1787.8017578125,1.0799795224167532,1785.390625,1.6639555178834533,1785.390625,1.6639555178834533,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_03-N-LIO-r1;P15-sbs_03-N-LIO-r2;P15-sbs_03-N-LIO-r3,,,
NTU,sbs_03,P-LIO,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,76e7349c106135cd6afbc042251d9d81688d5aac5b6fd3976c429616ab764263,00f12463d520d5ac7297f62385f56757d56a029c,3,0,PROMPT22_CANONICAL,0.025554175775,0.0,0.025554175775,0.025554175775,0.025554175775,24.790498697666667,4.424269403197476,93.2867343436668,16.49519701212959,28.903366666666667,5.256886417093509,306.5843098958333,0.8783245808637606,305.5621744791667,0.40997975906816986,303.58984375,0.857247603540565,302.6145833333333,0.41483974482791414,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_03-P-LIO-r1;P15-sbs_03-P-LIO-r2;P15-sbs_03-P-LIO-r3,,,
NTU,sbs_03,N-LIVO-STRIDE,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,0f4881acffd3a6958b1bf67ae07363a84b563d1a,3,0,PROMPT22_CANONICAL,0.03116380191066667,1.223072150058381e-05,0.031160892349,0.031150490627,0.031180022756,66.70733335066666,8.67446642913723,239.79411373666693,33.83169265314818,74.03273333333334,10.86428013456125,3496.4895833333335,22.797273535495304,3496.4895833333335,22.797273535495304,3494.1002604166665,22.01020676403995,3494.1002604166665,22.01020676403995,0;0;0,3890;3890;3890,3888;3888;3888,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_03-N-LIVO-r1;P15-sbs_03-N-LIVO-r2;P15-sbs_03-N-LIVO-r3,,,
NTU,sbs_03,P-LIVO-STRIDE,off,1,hku-mars/FAST-LIVO2@0d2c0346107b75b59934975adec9a6eeeb913c64:config/NTU_VIRAL.yaml,c8f94f130e599b928c3f02c3f3d3b2009ae01df76aec32f6ac96b6a987311ef3,a02de9fde32902582637605791cdf050028efa3b54171d07a92b216f289b5d90,00f12463d520d5ac7297f62385f56757d56a029c,3,0,PROMPT22_CANONICAL,0.028207537685,2.8437145706218692e-05,0.028222274762,0.028167763579,0.028232574714,52.519498879333305,7.112996249992707,181.76142718533322,24.099366496292056,56.80853333333334,7.555262919022447,2056.7347005208335,2.979963822852823,2056.7347005208335,2.979963822852823,2053.8059895833335,3.0101711080645215,2053.8059895833335,3.0101711080645215,0;0;0,3885;3885;3885,3883;3883;3883,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P15-sbs_03-P-LIVO-r1;P15-sbs_03-P-LIVO-r2;P15-sbs_03-P-LIVO-r3,,,
OXFORD,Church_05,N-LIO,off,1,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,3,0,PROMPT22_CANONICAL,0.1678,0.0,0.1678,0.1678,0.1678,111.577683916,2.954499342657395,377.8640560803333,9.376320865086562,127.80999999999999,3.3482085757411597,975.5546875,1.0710289406640274,975.4895833333334,0.9827830310386662,972.7994791666666,1.6970167525071551,972.7578125,1.6386924381655765,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-Church_05-N-LIO-r1-retry_cpu_affinity;P22-Church_05-N-LIO-r2-retry_cpu_affinity;P22-Church_05-N-LIO-r3-retry_cpu_affinity,,,
OXFORD,Church_05,P-LIO,off,1,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,3,0,PROMPT22_CANONICAL,0.244,0.0,0.244,0.244,0.244,109.9790140066666,4.3427721472524095,380.4756772336665,14.49337275877149,127.82466666666667,4.957542827741272,803.5693359375,0.06800035932857344,799.5322265625,0.057426525109332646,800.7799479166666,0.6863473805439297,796.8059895833334,0.6873248869472237,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-Church_05-P-LIO-r1-retry_cpu_affinity;P22-Church_05-P-LIO-r2-retry_cpu_affinity;P22-Church_05-P-LIO-r3-retry_cpu_affinity,,,
OXFORD,Church_05,N-LIVO-STRIDE,off,1,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,3,0,PROMPT22_CANONICAL,0.14293333333333333,0.0024458581770458866,0.1438,0.1396,0.1454,125.90937998599979,0.6469313527309343,321.9967125033332,2.0288429694617003,182.987,0.5843269632662794,8046.028971354167,13.627331743190902,8044.709309895833,14.30680305860339,8042.83984375,13.605733986612156,8041.53515625,14.285472955027709,0;0;0,3960;3960;3960,3959;3959;3959,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-Church_05-N-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Church_05-N-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Church_05-N-LIVO-STRIDE-r3-retry_cpu_affinity,,,
OXFORD,Church_05,P-LIVO-STRIDE,off,1,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,3,0,PROMPT22_CANONICAL,0.22993333333333332,0.00368178700572909,0.2296,0.2256,0.2346,248.24985053266644,11.982885264238547,549.6720697069982,34.879779572376556,310.07,17.106095541258576,8080.0009765625,5.102417294450161,8080.0009765625,5.102417294450161,8077.4140625,4.711945804890923,8077.4140625,4.711945804890923,0;0;0,3956;3956;3956,3953;3954;3954,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-Church_05-P-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Church_05-P-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Church_05-P-LIVO-STRIDE-r3-retry_cpu_affinity,,,
OXFORD,College_03,N-LIO,off,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,3,0,PROMPT22_CANONICAL,0.0481,0.0,0.0481,0.0481,0.0481,55.13910578599999,0.3388299088543807,139.73545169833324,1.2909758025668834,69.01633333333334,1.1341468638976566,578.5071614583334,1.3461448757631962,573.3723958333334,2.491410355159003,575.2786458333334,1.3187526741020807,570.20703125,2.4614727427194967,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-College_03-N-LIO-r1-retry_cpu_affinity;P22-College_03-N-LIO-r2-retry_cpu_affinity;P22-College_03-N-LIO-r3-retry_cpu_affinity,,,
OXFORD,College_03,P-LIO,off,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,3,0,PROMPT22_CANONICAL,0.0748,0.0,0.0748,0.0748,0.0748,51.55477839100007,0.5212676912309867,174.37595561133327,2.3809131576574414,63.17026666666666,0.564864386871358,625.8912760416666,1.8023115245133876,621.9866536458334,0.9590968531995475,622.6614583333334,1.790802503260972,618.7955729166666,0.9428575935014067,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-College_03-P-LIO-r1-retry_cpu_affinity;P22-College_03-P-LIO-r2-retry_cpu_affinity;P22-College_03-P-LIO-r3-retry_cpu_affinity,,,
OXFORD,College_03,N-LIVO-STRIDE,off,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,3,0,PROMPT22_CANONICAL,0.07093333333333333,0.0028193773938387347,0.0711,0.0674,0.0743,83.59046370499993,0.7250909720640103,210.76850438766644,1.6572083337759789,124.40133333333333,0.901165664878307,5891.604817708333,22.37091325961248,5891.604817708333,22.37091325961248,5888.446614583333,22.32842622053543,5888.446614583333,22.32842622053543,0;0;0,2839;2839;2839,2837;2837;2837,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-College_03-N-LIVO-STRIDE-r1-retry_cpu_affinity;P22-College_03-N-LIVO-STRIDE-r2-retry_cpu_affinity;P22-College_03-N-LIVO-STRIDE-r3-retry_cpu_affinity,,,
OXFORD,College_03,P-LIVO-STRIDE,off,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,3,0,PROMPT22_CANONICAL,0.1825,0.12777566278442856,0.0929,0.0914,0.3632,125.12248130800002,0.16231355499648858,315.24119439366683,1.2176937962428094,167.411,0.3095362122057184,5955.5029296875,14.852337753607445,5955.5029296875,14.852337753607445,5952.3203125,14.873010838966522,5952.3203125,14.873010838966522,0;0;0,2834;2834;2834,2832;2831;2831,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-College_03-P-LIVO-STRIDE-r1-retry_cpu_affinity;P22-College_03-P-LIVO-STRIDE-r2-retry_cpu_affinity;P22-College_03-P-LIVO-STRIDE-r3-retry_cpu_affinity,,,
OXFORD,Palace_01,N-LIO,off,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,3,0,PROMPT22_CANONICAL,0.0795,0.0,0.0795,0.0795,0.0795,70.21808171166666,0.4683099833186823,193.28559879866668,2.0245147328071833,85.41656666666667,0.25608354539529443,933.3447265625,0.12290987330053109,927.1279296875,0.13196487714712477,930.1276041666666,0.13607861050821773,923.9739583333334,0.1391097961081961,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-Palace_01-N-LIO-r1-retry_cpu_affinity;P22-Palace_01-N-LIO-r2-retry_cpu_affinity;P22-Palace_01-N-LIO-r3-retry_cpu_affinity,,,
OXFORD,Palace_01,P-LIO,off,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,013beef79fcb75fdd6680d3d107a235e9904afbac1d6cb17e57790c9c8e67420,cc3814ad80dc0ee7b2ffb84750e35ba4cb3f1449,3,0,PROMPT22_CANONICAL,0.1272,0.0,0.1272,0.1272,0.1272,64.75943805266658,1.0425278881994322,220.91360455699973,3.7463807494080843,79.13753333333334,1.107130712949273,651.6357421875,0.9961917205701355,645.3642578125,0.9995430856170647,648.3802083333334,1.0000271263681912,642.1666666666666,0.9995336504821539,0;0;0,0;0;0,0;0;0,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-Palace_01-P-LIO-r1-retry_cpu_affinity;P22-Palace_01-P-LIO-r2-retry_cpu_affinity;P22-Palace_01-P-LIO-r3-retry_cpu_affinity,,,
OXFORD,Palace_01,N-LIVO-STRIDE,off,2,ori-drs/FAST-LIVO2@f2c9abb72f82359bcb9190e31b8faa6b6b7b9a64:config/oxford_spires.yaml,1d49d420012c8d984cc354a88ee82c8bb59ebd523cc696b504cca8e737e60c7e,860ff168e9b2e89f291e4aeb0d741ce822e18ff2bc6cd57a37f7d58da4a7ddc0,ea7702b871bff8c6e6c2d5a2bdc3e6d29d670491,3,0,PROMPT22_CANONICAL,0.10313333333333333,0.000895668589502956,0.1035,0.1019,0.104,106.12952650433343,0.38770003535556474,274.01319239666776,0.17760923533473288,162.732,0.5190741758169056,8015.567057291667,21.696155331930804,8015.567057291667,21.696155331930804,8012.37890625,21.606146618403837,8012.37890625,21.606146618403837,0;0;0,4019;4019;4019,4017;4017;4017,NA,VALID_3_REPS,PROMPT22_FINAL_MATRIX.csv,P22-Palace_01-N-LIVO-STRIDE-r1-retry_cpu_affinity;P22-Palace_01-N-LIVO-STRIDE-r2-retry_cpu_affinity;P22-Palace_01-N-LIVO-STRIDE-r3-retry_cpu_affinity,,,
